month,countries,value,country_code
2012-02,Germany,36106,276
2012-03,Malaysia,220375,458
2012-03,Indonesia,283928,360
2012-03,Thailand,201407,764
2012-03,Philippines,111197,608
2012-03,Vietnam,72494,704
2012-03,China,180052,156
2012-03,Hong Kong,143925,344
2012-03,Japan,99220,392
2012-03,United Kingdom,60482,826
2012-03,France,19345,250
2012-03,Germany,45476,276
2012-04,Malaysia,201308,458
2012-04,Indonesia,277059,360
2012-04,Thailand,200750,764
2012-04,Philippines,115825,608
2012-04,Vietnam,67630,704
2012-04,China,182927,156
2012-04,Hong Kong,140017,344
2012-04,Japan,77797,392
2012-04,United Kingdom,62973,826
2012-04,France,20904,250
2012-04,Germany,40057,276
2012-05,Malaysia,203959,458
2012-05,Indonesia,277528,360
2012-05,Thailand,183911,764
2012-05,Philippines,119696,608
2012-05,Vietnam,68964,704
2012-05,China,186450,156
2012-05,Hong Kong,133651,344
2012-05,Japan,78164,392
2012-05,United Kingdom,60398,826
2012-05,France,21501,250
2012-05,Germany,40454,276
2012-06,Malaysia,233520,458
2012-06,Indonesia,303448,360
2012-06,Thailand,198820,764
2012-06,Philippines,99154,608
2012-06,Vietnam,75695,704
2012-06,China,168248,156
2012-06,Hong Kong,139850,344
2012-06,Japan,79737,392
2012-06,United Kingdom,63897,826
2012-06,France,22232,250
2012-06,Germany,40816,276
2012-07,Malaysia,204560,458
2012-07,Indonesia,321230,360
2012-07,Thailand,187507,764
2012-07,Philippines,87247,608
2012-07,Vietnam,81939,704
2012-07,China,172255,156
2012-07,Hong Kong,136808,344
2012-07,Japan,83365,392
2012-07,United Kingdom,54185,826
2012-07,France,20318,250
2012-07,Germany,36664,276
2012-08,Malaysia,203687,458
2012-08,Indonesia,284728,360
2012-08,Thailand,191894,764
2012-08,Philippines,81929,608
2012-08,Vietnam,71340,704
2012-08,China,203061,156
2012-08,Hong Kong,155184,344
2012-08,Japan,97942,392
2012-08,United Kingdom,61915,826
2012-08,France,22034,250
2012-08,Germany,41941,276
2012-09,Malaysia,195328,458
2012-09,Indonesia,275096,360
2012-09,Thailand,178390,764
2012-09,Philippines,80444,608
2012-09,Vietnam,67110,704
2012-09,China,162110,156
2012-09,Hong Kong,111675,344
2012-09,Japan,89300,392
2012-09,United Kingdom,66112,826
2012-09,France,22191,250
2012-09,Germany,40260,276
2012-10,Malaysia,198776,458
2012-10,Indonesia,279745,360
2012-10,Thailand,208435,764
2012-10,Philippines,89642,608
2012-10,Vietnam,68869,704
2012-10,China,196740,156
2012-10,Hong Kong,144711,344
2012-10,Japan,84638,392
2012-10,United Kingdom,46789,826
2012-10,France,16488,250
2012-10,Germany,32749,276
2012-11,Malaysia,218465,458
2012-11,Indonesia,279432,360
2012-11,Thailand,225516,764
2012-11,Philippines,101747,608
2012-11,Vietnam,73620,704
2012-11,China,191466,156
2012-11,Hong Kong,151943,344
2012-11,Japan,93972,392
2012-11,United Kingdom,54726,826
2012-11,France,18812,250
2012-11,Germany,34193,276
2012-12,Malaysia,261777,458
2012-12,Indonesia,291879,360
2012-12,Thailand,238242,764
2012-12,Philippines,128994,608
2012-12,Vietnam,81446,704
2012-12,China,197642,156
2012-12,Hong Kong,168235,344
2012-12,Japan,99219,392
2012-12,United Kingdom,57663,826
2012-12,France,20208,250
2012-12,Germany,32441,276
2013-01,Malaysia,194645,458
2013-01,Indonesia,287408,360
2013-01,Thailand,190957,764
2013-01,Philippines,87939,608
2013-01,Vietnam,68281,704
2013-01,China,163043,156
2013-01,Hong Kong,121492,344
2013-01,Japan,88026,392
2013-01,United Kingdom,59379,826
2013-01,France,18758,250
2013-01,Germany,30544,276
2013-02,Malaysia,201052,458
2013-02,Indonesia,246632,360
2013-02,Thailand,187879,764
2013-02,Philippines,88627,608
2013-02,Vietnam,68303,704
2013-02,China,211086,156
2013-02,Hong Kong,141751,344
2013-02,Japan,90826,392
2013-02,United Kingdom,47859,826
2013-02,France,18823,250
2013-02,Germany,27360,276
2013-03,Malaysia,232993,458
2013-03,Indonesia,304032,360
2013-03,Thailand,228968,764
2013-03,Philippines,116105,608
2013-03,Vietnam,74941,704
2013-03,China,196773,156
2013-03,Hong Kong,144306,344
2013-03,Japan,117704,392
2013-03,United Kingdom,63918,826
2013-03,France,23996,250
2013-03,Germany,37585,276
2013-04,Malaysia,198838,458
2013-04,Indonesia,281927,360
2013-04,Thailand,217700,764
2013-04,Philippines,114621,608
2013-04,Vietnam,67159,704
2013-04,China,190203,156
2013-04,Hong Kong,126020,344
2013-04,Japan,87431,392
2013-04,United Kingdom,55318,826
2013-04,France,21636,250
2013-04,Germany,36191,276
2013-05,Malaysia,222225,458
2013-05,Indonesia,299695,360
2013-05,Thailand,214093,764
2013-05,Philippines,123202,608
2013-05,Vietnam,71732,704
2013-05,China,191109,156
2013-05,Hong Kong,129504,344
2013-05,Japan,89361,392
2013-05,United Kingdom,50934,826
2013-05,France,21745,250
2013-05,Germany,32406,276
2013-06,Malaysia,259812,458
2013-06,Indonesia,334825,360
2013-06,Thailand,230738,764
2013-06,Philippines,107942,608
2013-06,Vietnam,81082,704
2013-06,China,188530,156
2013-06,Hong Kong,134530,344
2013-06,Japan,97444,392
2013-06,United Kingdom,56932,826
2013-06,France,23045,250
2013-06,Germany,32899,276
2013-07,Malaysia,216394,458
2013-07,Indonesia,333157,360
2013-07,Thailand,206450,764
2013-07,Philippines,89671,608
2013-07,Vietnam,81257,704
2013-07,China,187792,156
2013-07,Hong Kong,137229,344
2013-07,Japan,93667,392
2013-07,United Kingdom,53341,826
2013-07,France,20195,250
2013-07,Germany,31937,276
2013-08,Malaysia,238622,458
2013-08,Indonesia,351208,360
2013-08,Thailand,205891,764
2013-08,Philippines,91498,608
2013-08,Vietnam,73275,704
2013-08,China,228859,156
2013-08,Hong Kong,154195,344
2013-08,Japan,118184,392
2013-08,United Kingdom,58836,826
2013-08,France,23248,250
2013-08,Germany,35616,276
2013-09,Malaysia,221719,458
2013-09,Indonesia,305012,360
2013-09,Thailand,204881,764
2013-09,Philippines,85191,608
2013-09,Vietnam,70209,704
2013-09,China,184980,156
2013-09,Hong Kong,118986,344
2013-09,Japan,104256,392
2013-09,United Kingdom,59171,826
2013-09,France,19832,250
2013-09,Germany,35426,276
2013-10,Malaysia,221624,458
2013-10,Indonesia,316428,360
2013-10,Thailand,215989,764
2013-10,Philippines,94442,608
2013-10,Vietnam,73008,704
2013-10,China,195380,156
2013-10,Hong Kong,140579,344
2013-10,Japan,102168,392
2013-10,United Kingdom,35492,826
2013-10,France,15456,250
2013-10,Germany,31413,276
2013-11,Malaysia,245723,458
2013-11,Indonesia,312065,360
2013-11,Thailand,222846,764
2013-11,Philippines,103618,608
2013-11,Vietnam,78271,704
2013-11,China,187584,156
2013-11,Hong Kong,163584,344
2013-11,Japan,107673,392
2013-11,United Kingdom,40956,826
2013-11,France,16393,250
2013-11,Germany,31546,276
2013-12,Malaysia,284921,458
2013-12,Indonesia,331114,360
2013-12,Thailand,240962,764
2013-12,Philippines,132769,608
2013-12,Vietnam,92093,704
2013-12,China,195696,156
2013-12,Hong Kong,180314,344
2013-12,Japan,115201,392
2013-12,United Kingdom,47081,826
2013-12,France,18611,250
2013-12,Germany,28459,276
2014-01,Malaysia,231094,458
2014-01,Indonesia,350757,360
2014-01,Thailand,167755,764
2014-01,Philippines,95448,608
2014-01,Vietnam,78510,704
2014-01,China,183315,156
2014-01,Hong Kong,139606,344
2014-01,Japan,101068,392
2014-01,United Kingdom,48881,826
2014-01,France,17239,250
2014-01,Germany,29819,276
2014-02,Malaysia,199738,458
2014-02,Indonesia,274250,360
2014-02,Thailand,149950,764
2014-02,Philippines,85139,608
2014-02,Vietnam,70429,704
2014-02,China,200994,156
2014-02,Hong Kong,155595,344
2014-02,Japan,91888,392
2014-02,United Kingdom,36970,826
2014-02,France,15044,250
2014-02,Germany,25735,276
2014-03,Malaysia,242024,458
2014-03,Indonesia,315317,360
2014-03,Thailand,181419,764
2014-03,Philippines,110525,608
2014-03,Vietnam,81036,704
2014-03,China,190188,156
2014-03,Hong Kong,167293,344
2014-03,Japan,123837,392
2014-03,United Kingdom,47373,826
2014-03,France,20144,250
2014-03,Germany,35167,276
2014-04,Malaysia,217576,458
2014-04,Indonesia,315532,360
2014-04,Thailand,192860,764
2014-04,Philippines,113228,608
2014-04,Vietnam,74652,704
2014-04,China,179444,156
2014-04,Hong Kong,147893,344
2014-04,Japan,97440,392
2014-04,United Kingdom,54869,826
2014-04,France,19813,250
2014-04,Germany,31018,276
2014-05,Malaysia,219907,458
2014-05,Indonesia,317634,360
2014-05,Thailand,180705,764
2014-05,Philippines,120671,608
2014-05,Vietnam,79292,704
2014-05,China,182419,156
2014-05,Hong Kong,145404,344
2014-05,Japan,97220,392
2014-05,United Kingdom,50700,826
2014-05,France,20873,250
2014-05,Germany,32752,276
2014-06,Malaysia,254083,458
2014-06,Indonesia,351950,360
2014-06,Thailand,181148,764
2014-06,Philippines,112720,608
2014-06,Vietnam,88136,704
2014-06,China,184785,156
2014-06,Hong Kong,154486,344
2014-06,Japan,100549,392
2014-06,United Kingdom,55551,826
2014-06,France,21705,250
2014-06,Germany,33635,276
2014-07,Malaysia,215186,458
2014-07,Indonesia,310430,360
2014-07,Thailand,188761,764
2014-07,Philippines,93931,608
2014-07,Vietnam,91110,704
2014-07,China,187676,156
2014-07,Hong Kong,159372,344
2014-07,Japan,103295,392
2014-07,United Kingdom,53795,826
2014-07,France,20095,250
2014-07,Germany,31919,276
2014-08,Malaysia,221169,458
2014-08,Indonesia,336168,360
2014-08,Thailand,194653,764
2014-08,Philippines,91195,608
2014-08,Vietnam,80792,704
2014-08,China,214533,156
2014-08,Hong Kong,169809,344
2014-08,Japan,118457,392
2014-08,United Kingdom,55636,826
2014-08,France,20522,250
2014-08,Germany,34806,276
2014-09,Malaysia,215891,458
2014-09,Indonesia,289438,360
2014-09,Thailand,192057,764
2014-09,Philippines,86638,608
2014-09,Vietnam,75529,704
2014-09,China,172353,156
2014-09,Hong Kong,128744,344
2014-09,Japan,109846,392
2014-09,United Kingdom,53971,826
2014-09,France,16341,250
2014-09,Germany,34031,276
2014-10,Malaysia,219569,458
2014-10,Indonesia,299558,360
2014-10,Thailand,219460,764
2014-10,Philippines,95459,608
2014-10,Vietnam,79314,704
2014-10,China,201623,156
2014-10,Hong Kong,150137,344
2014-10,Japan,107282,392
2014-10,United Kingdom,38878,826
2014-10,France,14603,250
2014-10,Germany,28501,276
2014-11,Malaysia,227707,458
2014-11,Indonesia,291834,360
2014-11,Thailand,226237,764
2014-11,Philippines,102177,608
2014-11,Vietnam,83250,704
2014-11,China,195507,156
2014-11,Hong Kong,157188,344
2014-11,Japan,112089,392
2014-11,United Kingdom,42265,826
2014-11,France,15046,250
2014-11,Germany,29403,276
2014-12,Malaysia,279020,458
2014-12,Indonesia,305141,360
2014-12,Thailand,258147,764
2014-12,Philippines,131028,608
2014-12,Vietnam,98664,704
2014-12,China,199852,156
2014-12,Hong Kong,170959,344
2014-12,Japan,123718,392
2014-12,United Kingdom,47440,826
2014-12,France,16569,250
2014-12,Germany,26859,276
2015-01,Malaysia,196308,458
2015-01,Indonesia,275638,360
2015-01,Thailand,201066,764
2015-01,Philippines,92991,608
2015-01,Vietnam,77478,704
2015-01,China,151412,156
2015-01,Hong Kong,126069,344
2015-01,Japan,97535,392
2015-01,United Kingdom,50465,826
2015-01,France,13901,250
2015-01,Germany,29206,276
2015-02,Malaysia,214776,458
2015-02,Indonesia,239378,360
2015-02,Thailand,189091,764
2015-02,Philippines,87600,608
2015-02,Vietnam,77794,704
2015-02,China,230018,156
2015-02,Hong Kong,137527,344
2015-02,Japan,99786,392
2015-02,United Kingdom,38321,826
2015-02,France,13879,250
2015-02,Germany,24038,276
2015-03,Malaysia,231365,458
2015-03,Indonesia,276699,360
2015-03,Thailand,221752,764
2015-03,Philippines,112218,608
2015-03,Vietnam,86420,704
2015-03,China,201606,156
2015-03,Hong Kong,155055,344
2015-03,Japan,128849,392
2015-03,United Kingdom,50899,826
2015-03,France,18757,250
2015-03,Germany,32736,276
2015-04,Malaysia,217573,458
2015-04,Indonesia,274031,360
2015-04,Thailand,210081,764
2015-04,Philippines,113668,608
2015-04,Vietnam,77846,704
2015-04,China,186017,156
2015-04,Hong Kong,145299,344
2015-04,Japan,103715,392
2015-04,United Kingdom,54775,826
2015-04,France,17804,250
2015-04,Germany,32355,276
2015-05,Malaysia,237619,458
2015-05,Indonesia,303026,360
2015-05,Thailand,212240,764
2015-05,Philippines,125447,608
2015-05,Vietnam,88592,704
2015-05,China,201498,156
2015-05,Hong Kong,149272,344
2015-05,Japan,106186,392
2015-05,United Kingdom,49455,826
2015-05,France,18961,250
2015-05,Germany,29875,276
2015-06,Malaysia,248504,458
2015-06,Indonesia,310793,360
2015-06,Thailand,227762,764
2015-06,Philippines,110284,608
2015-06,Vietnam,92833,704
2015-06,China,197467,156
2015-06,Hong Kong,147878,344
2015-06,Japan,106970,392
2015-06,United Kingdom,56341,826
2015-06,France,20693,250
2015-06,Germany,31133,276
2015-07,Malaysia,240414,458
2015-07,Indonesia,339964,360
2015-07,Thailand,217209,764
2015-07,Philippines,97680,608
2015-07,Vietnam,98117,704
2015-07,China,214763,156
2015-07,Hong Kong,156457,344
2015-07,Japan,113948,392
2015-07,United Kingdom,57057,826
2015-07,France,21219,250
2015-07,Germany,31760,276
2015-08,Malaysia,243921,458
2015-08,Indonesia,305892,360
2015-08,Thailand,205187,764
2015-08,Philippines,101706,608
2015-08,Vietnam,92636,704
2015-08,China,260644,156
2015-08,Hong Kong,185117,344
2015-08,Japan,130633,392
2015-08,United Kingdom,58302,826
2015-08,France,22627,250
2015-08,Germany,33838,276
2015-09,Malaysia,232586,458
2015-09,Indonesia,286818,360
2015-09,Thailand,190939,764
2015-09,Philippines,94948,608
2015-09,Vietnam,84213,704
2015-09,China,191859,156
2015-09,Hong Kong,133349,344
2015-09,Japan,117361,392
2015-09,United Kingdom,54134,826
2015-09,France,19199,250
2015-09,Germany,33744,276
2015-10,Malaysia,232170,458
2015-10,Indonesia,287826,360
2015-10,Thailand,219466,764
2015-10,Philippines,99513,608
2015-10,Vietnam,81201,704
2015-10,China,211780,156
2015-10,Hong Kong,154715,344
2015-10,Japan,120818,392
2015-10,United Kingdom,41227,826
2015-10,France,15137,250
2015-10,Germany,28790,276
2015-11,Malaysia,244217,458
2015-11,Indonesia,280179,360
2015-11,Thailand,234926,764
2015-11,Philippines,108769,608
2015-11,Vietnam,87372,704
2015-11,China,202382,156
2015-11,Hong Kong,163178,344
2015-11,Japan,125167,392
2015-11,United Kingdom,43753,826
2015-11,France,14814,250
2015-11,Germany,26191,276
2015-12,Malaysia,286633,458
2015-12,Indonesia,302910,360
2015-12,Thailand,272784,764
2015-12,Philippines,140383,608
2015-12,Vietnam,104896,704
2015-12,China,213327,156
2015-12,Hong Kong,174793,344
2015-12,Japan,137173,392
2015-12,United Kingdom,48595,826
2015-12,France,15725,250
2015-12,Germany,25895,276
2016-01,Malaysia,229464,458
2016-01,Indonesia,295912,360
2016-01,Thailand,220545,764
2016-01,Philippines,104780,608
2016-01,Vietnam,86825,704
2016-01,China,195632,156
2016-01,Hong Kong,141698,344
2016-01,Japan,107665,392
2016-01,United Kingdom,50089,826
2016-01,France,13317,250
2016-01,Germany,29436,276
2016-02,Malaysia,237642,458
2016-02,Indonesia,268906,360
2016-02,Thailand,222885,764
2016-02,Philippines,100457,608
2016-02,Vietnam,86077,704
2016-02,China,263343,156
2016-02,Hong Kong,150986,344
2016-02,Japan,111124,392
2016-02,United Kingdom,43265,826
2016-02,France,14839,250
2016-02,Germany,25255,276
2016-03,Malaysia,257838,458
2016-03,Indonesia,301809,360
2016-03,Thailand,252580,764
2016-03,Philippines,119847,608
2016-03,Vietnam,93615,704
2016-03,China,223340,156
2016-03,Hong Kong,157695,344
2016-03,Japan,139487,392
2016-03,United Kingdom,53048,826
2016-03,France,19010,250
2016-03,Germany,32729,276
2016-04,Malaysia,238836,458
2016-04,Indonesia,295459,360
2016-04,Thailand,239207,764
2016-04,Philippines,118290,608
2016-04,Vietnam,88952,704
2016-04,China,234186,156
2016-04,Hong Kong,155634,344
2016-04,Japan,117097,392
2016-04,United Kingdom,55966,826
2016-04,France,19802,250
2016-04,Germany,31980,276
2016-05,Malaysia,252424,458
2016-05,Indonesia,319954,360
2016-05,Thailand,231026,764
2016-05,Philippines,126628,608
2016-05,Vietnam,94565,704
2016-05,China,236454,156
2016-05,Hong Kong,152754,344
2016-05,Japan,116677,392
2016-05,United Kingdom,48888,826
2016-05,France,19738,250
2016-05,Germany,30143,276
2016-06,Malaysia,257931,458
2016-06,Indonesia,307644,360
2016-06,Thailand,230434,764
2016-06,Philippines,113819,608
2016-06,Vietnam,97516,704
2016-06,China,229889,156
2016-06,Hong Kong,147022,344
2016-06,Japan,109605,392
2016-06,United Kingdom,57778,826
2016-06,France,19436,250
2016-06,Germany,30805,276
2016-07,Malaysia,260258,458
2016-07,Indonesia,371216,360
2016-07,Thailand,232245,764
2016-07,Philippines,104073,608
2016-07,Vietnam,104565,704
2016-07,China,245807,156
2016-07,Hong Kong,150036,344
2016-07,Japan,105279,392
2016-07,United Kingdom,59413,826
2016-07,France,19344,250
2016-07,Germany,30573,276
2016-08,Malaysia,246382,458
2016-08,Indonesia,314934,360
2016-08,Thailand,204087,764
2016-08,Philippines,97964,608
2016-08,Vietnam,94336,704
2016-08,China,283712,156
2016-08,Hong Kong,161138,344
2016-08,Japan,119815,392
2016-08,United Kingdom,64941,826
2016-08,France,20430,250
2016-08,Germany,34643,276
2016-09,Malaysia,249239,458
2016-09,Indonesia,301544,360
2016-09,Thailand,207122,764
2016-09,Philippines,93794,608
2016-09,Vietnam,89863,704
2016-09,China,212385,156
2016-09,Hong Kong,126896,344
2016-09,Japan,112723,392
2016-09,United Kingdom,58270,826
2016-09,France,17709,250
2016-09,Germany,32535,276
2016-10,Malaysia,254766,458
2016-10,Indonesia,316342,360
2016-10,Thailand,213560,764
2016-10,Philippines,99503,608
2016-10,Vietnam,88146,704
2016-10,China,226366,156
2016-10,Hong Kong,138929,344
2016-10,Japan,116800,392
2016-10,United Kingdom,45360,826
2016-10,France,15943,250
2016-10,Germany,30584,276
2016-11,Malaysia,258320,458
2016-11,Indonesia,300455,360
2016-11,Thailand,221313,764
2016-11,Philippines,112434,608
2016-11,Vietnam,96222,704
2016-11,China,227352,156
2016-11,Hong Kong,144740,344
2016-11,Japan,118478,392
2016-11,United Kingdom,46842,826
2016-11,France,16999,250
2016-11,Germany,29380,276
2016-12,Malaysia,304950,458
2016-12,Indonesia,335360,360
2016-12,Thailand,267095,764
2016-12,Philippines,144361,608
2016-12,Vietnam,112961,704
2016-12,China,258271,156
2016-12,Hong Kong,165351,344
2016-12,Japan,135511,392
2016-12,United Kingdom,50928,826
2016-12,France,16303,250
2016-12,Germany,30436,276
2017-01,Malaysia,265543,458
2017-01,Indonesia,344501,360
2017-01,Thailand,225114,764
2017-01,Philippines,114849,608
2017-01,Vietnam,96785,704
2017-01,China,254192,156
2017-01,Hong Kong,128291,344
2017-01,Japan,106731,392
2017-01,United Kingdom,53038,826
2017-01,France,16417,250
2017-01,Germany,32774,276
2017-02,Malaysia,226336,458
2017-02,Indonesia,270594,360
2017-02,Thailand,207458,764
2017-02,Philippines,99125,608
2017-02,Vietnam,86541,704
2017-02,China,269935,156
2017-02,Hong Kong,141529,344
2017-02,Japan,98196,392
2017-02,United Kingdom,45151,826
2017-02,France,15948,250
2017-02,Germany,29405,276
2017-03,Malaysia,270990,458
2017-03,Indonesia,325309,360
2017-03,Thailand,244216,764
2017-03,Philippines,119274,608
2017-03,Vietnam,98165,704
2017-03,China,248150,156
2017-03,Hong Kong,146303,344
2017-03,Japan,130007,392
2017-03,United Kingdom,59481,826
2017-03,France,20295,250
2017-03,Germany,39825,276
2017-04,Malaysia,265973,458
2017-04,Indonesia,341023,360
2017-04,Thailand,245698,764
2017-04,Philippines,127895,608
2017-04,Vietnam,94188,704
2017-04,China,253210,156
2017-04,Hong Kong,136253,344
2017-04,Japan,112702,392
2017-04,United Kingdom,60961,826
2017-04,France,19771,250
2017-04,Germany,39486,276
2017-05,Malaysia,266497,458
2017-05,Indonesia,328353,360
2017-05,Thailand,238268,764
2017-05,Philippines,131166,608
2017-05,Vietnam,98484,704
2017-05,China,257217,156
2017-05,Hong Kong,134305,344
2017-05,Japan,108491,392
2017-05,United Kingdom,55989,826
2017-05,France,18806,250
2017-05,Germany,35749,276
2017-06,Malaysia,277727,458
